"book_name","department","study_level","read_count"
"Social Choice & Welfare, Vol 39 No. 1","ECONOMICS","GRAD",23
"Social Choice & Welfare, Vol 39 No. 1","ECONOMICS","UNDERGRAD",17
"Social Choice & Welfare, Vol 39 No. 1","ENGLISH","GRAD",28
"Social Choice & Welfare, Vol 39 No. 1","ENGLISH","UNDERGRAD",21
"Social Choice & Welfare, Vol 39 No. 1","MATHEMATICS","GRAD",16
"Social Choice & Welfare, Vol 39 No. 1","MATHEMATICS","UNDERGRAD",18
"Social Choice & Welfare, Vol 39 No. 1","POLITICAL_SCIENCE","GRAD",24
"Social Choice & Welfare, Vol 39 No. 1","POLITICAL_SCIENCE","UNDERGRAD",23
"Social Choice & Welfare, Vol 39 No. 1","PSYCHOLOGY","GRAD",19
"Social Choice & Welfare, Vol 39 No. 1","PSYCHOLOGY","UNDERGRAD",28
"Social Choice & Welfare, Vol 39 No. 1","STATISTICS","GRAD",18
"Social Choice & Welfare, Vol 39 No. 1","STATISTICS","UNDERGRAD",14
"Soft Computing & Intelligent Systems","COMPUTER_SCIENCE","GRAD",20
"Soft Computing & Intelligent Systems","COMPUTER_SCIENCE","UNDERGRAD",18
"Soft Computing & Intelligent Systems","DANCE","GRAD",17
"Soft Computing & Intelligent Systems","DANCE","UNDERGRAD",19
"Soft Computing & Intelligent Systems","ECONOMICS","GRAD",23
"Soft Computing & Intelligent Systems","ECONOMICS","UNDERGRAD",17
"Soft Computing & Intelligent Systems","ENGLISH","GRAD",12
"Soft Computing & Intelligent Systems","ENGLISH","UNDERGRAD",23
"Soft Computing & Intelligent Systems","MATHEMATICS","GRAD",18
"Soft Computing & Intelligent Systems","MATHEMATICS","UNDERGRAD",19
"Soft Computing & Intelligent Systems","POLITICAL_SCIENCE","GRAD",30
"Soft Computing & Intelligent Systems","POLITICAL_SCIENCE","UNDERGRAD",24
"Soft Computing & Intelligent Systems","PSYCHOLOGY","GRAD",18
"Soft Computing & Intelligent Systems","PSYCHOLOGY","UNDERGRAD",21
"Soft Computing & Intelligent Systems","STATISTICS","GRAD",19
"Soft Computing & Intelligent Systems","STATISTICS","UNDERGRAD",13
"Statistical Decision Theory'","COMPUTER_SCIENCE","GRAD",29
"Statistical Decision Theory'","COMPUTER_SCIENCE","UNDERGRAD",19
"Statistical Decision Theory'","DANCE","GRAD",13
"Statistical Decision Theory'","DANCE","UNDERGRAD",21
"Statistical Decision Theory'","ECONOMICS","GRAD",18
"Statistical Decision Theory'","ECONOMICS","UNDERGRAD",16
"Statistical Decision Theory'","ENGLISH","GRAD",26
"Statistical Decision Theory'","ENGLISH","UNDERGRAD",17
"Statistical Decision Theory'","MATHEMATICS","GRAD",13
"Statistical Decision Theory'","MATHEMATICS","UNDERGRAD",23
"Statistical Decision Theory'","POLITICAL_SCIENCE","GRAD",23
"Statistical Decision Theory'","POLITICAL_SCIENCE","UNDERGRAD",22
"Statistical Decision Theory'","PSYCHOLOGY","GRAD",12
"Statistical Decision Theory'","PSYCHOLOGY","UNDERGRAD",24
"Statistical Decision Theory'","STATISTICS","GRAD",31
"Statistical Decision Theory'","STATISTICS","UNDERGRAD",16
"Statistical Learning Theory","COMPUTER_SCIENCE","GRAD",30
"Statistical Learning Theory","COMPUTER_SCIENCE","UNDERGRAD",16
"Statistical Learning Theory","DANCE","GRAD",18
"Statistical Learning Theory","DANCE","UNDERGRAD",18
"Statistical Learning Theory","ECONOMICS","GRAD",15
"Statistical Learning Theory","ECONOMICS","UNDERGRAD",17
"Statistical Learning Theory","ENGLISH","GRAD",16
"Statistical Learning Theory","ENGLISH","UNDERGRAD",14
"Statistical Learning Theory","MATHEMATICS","GRAD",15
"Statistical Learning Theory","MATHEMATICS","UNDERGRAD",19
"Statistical Learning Theory","POLITICAL_SCIENCE","GRAD",23
"Statistical Learning Theory","POLITICAL_SCIENCE","UNDERGRAD",19
"Statistical Learning Theory","PSYCHOLOGY","GRAD",19
"Statistical Learning Theory","PSYCHOLOGY","UNDERGRAD",21
"Statistical Learning Theory","STATISTICS","GRAD",25
"Statistical Learning Theory","STATISTICS","UNDERGRAD",22
"Story of Philosophy, The","COMPUTER_SCIENCE","GRAD",33
"Story of Philosophy, The","COMPUTER_SCIENCE","UNDERGRAD",19
"Story of Philosophy, The","DANCE","GRAD",12
"Story of Philosophy, The","DANCE","UNDERGRAD",18
"Story of Philosophy, The","ECONOMICS","GRAD",24
"Story of Philosophy, The","ECONOMICS","UNDERGRAD",12
"Story of Philosophy, The","ENGLISH","GRAD",13
"Story of Philosophy, The","ENGLISH","UNDERGRAD",15
"Story of Philosophy, The","MATHEMATICS","GRAD",20
"Story of Philosophy, The","MATHEMATICS","UNDERGRAD",18
"Story of Philosophy, The","POLITICAL_SCIENCE","GRAD",23
"Story of Philosophy, The","POLITICAL_SCIENCE","UNDERGRAD",15
"Story of Philosophy, The","PSYCHOLOGY","GRAD",26
"Story of Philosophy, The","PSYCHOLOGY","UNDERGRAD",26
"Story of Philosophy, The","STATISTICS","GRAD",29
"Story of Philosophy, The","STATISTICS","UNDERGRAD",19
"Structure and Randomness","COMPUTER_SCIENCE","GRAD",27
"Structure and Randomness","COMPUTER_SCIENCE","UNDERGRAD",21
"Structure and Randomness","DANCE","GRAD",19
"Structure and Randomness","DANCE","UNDERGRAD",19
"Structure and Randomness","ECONOMICS","GRAD",19
"Structure and Randomness","ECONOMICS","UNDERGRAD",13
"Structure and Randomness","ENGLISH","GRAD",29
"Structure and Randomness","ENGLISH","UNDERGRAD",16
"Structure and Randomness","MATHEMATICS","GRAD",14
"Structure and Randomness","MATHEMATICS","UNDERGRAD",28
"Structure and Randomness","POLITICAL_SCIENCE","GRAD",26
"Structure and Randomness","POLITICAL_SCIENCE","UNDERGRAD",23
"Structure and Randomness","PSYCHOLOGY","GRAD",19
"Structure and Randomness","PSYCHOLOGY","UNDERGRAD",17
"Structure and Randomness","STATISTICS","GRAD",20
"Structure and Randomness","STATISTICS","UNDERGRAD",26
"Structure & Interpretation of Computer Programs","COMPUTER_SCIENCE","GRAD",22
"Structure & Interpretation of Computer Programs","COMPUTER_SCIENCE","UNDERGRAD",28
"Structure & Interpretation of Computer Programs","DANCE","GRAD",19
"Structure & Interpretation of Computer Programs","DANCE","UNDERGRAD",18
"Structure & Interpretation of Computer Programs","ECONOMICS","GRAD",19
"Structure & Interpretation of Computer Programs","ECONOMICS","UNDERGRAD",21
"Structure & Interpretation of Computer Programs","ENGLISH","GRAD",16
"Structure & Interpretation of Computer Programs","ENGLISH","UNDERGRAD",16
"Structure & Interpretation of Computer Programs","MATHEMATICS","GRAD",19
"Structure & Interpretation of Computer Programs","MATHEMATICS","UNDERGRAD",32
"Structure & Interpretation of Computer Programs","POLITICAL_SCIENCE","GRAD",24
"Structure & Interpretation of Computer Programs","POLITICAL_SCIENCE","UNDERGRAD",22
"Structure & Interpretation of Computer Programs","PSYCHOLOGY","GRAD",23
"Structure & Interpretation of Computer Programs","PSYCHOLOGY","UNDERGRAD",22
"Structure & Interpretation of Computer Programs","STATISTICS","GRAD",22
"Structure & Interpretation of Computer Programs","STATISTICS","UNDERGRAD",15
"Superfreakonomics","COMPUTER_SCIENCE","GRAD",25
"Superfreakonomics","COMPUTER_SCIENCE","UNDERGRAD",20
"Superfreakonomics","DANCE","GRAD",18
"Superfreakonomics","DANCE","UNDERGRAD",16
"Superfreakonomics","ECONOMICS","GRAD",18
"Superfreakonomics","ECONOMICS","UNDERGRAD",25
"Superfreakonomics","ENGLISH","GRAD",16
"Superfreakonomics","ENGLISH","UNDERGRAD",16
"Superfreakonomics","MATHEMATICS","GRAD",15
"Superfreakonomics","MATHEMATICS","UNDERGRAD",21
"Superfreakonomics","POLITICAL_SCIENCE","GRAD",21
"Superfreakonomics","POLITICAL_SCIENCE","UNDERGRAD",20
"Superfreakonomics","PSYCHOLOGY","GRAD",21
"Superfreakonomics","PSYCHOLOGY","UNDERGRAD",23
"Superfreakonomics","STATISTICS","GRAD",23
"Superfreakonomics","STATISTICS","UNDERGRAD",21
"Superman Earth One - 1","COMPUTER_SCIENCE","GRAD",21
"Superman Earth One - 1","COMPUTER_SCIENCE","UNDERGRAD",18
"Superman Earth One - 1","DANCE","GRAD",13
"Superman Earth One - 1","DANCE","UNDERGRAD",21
"Superman Earth One - 1","ECONOMICS","GRAD",19
"Superman Earth One - 1","ECONOMICS","UNDERGRAD",16
"Superman Earth One - 1","ENGLISH","GRAD",20
"Superman Earth One - 1","ENGLISH","UNDERGRAD",13
"Superman Earth One - 1","MATHEMATICS","GRAD",16
"Superman Earth One - 1","MATHEMATICS","UNDERGRAD",20
"Superman Earth One - 1","POLITICAL_SCIENCE","GRAD",27
"Superman Earth One - 1","POLITICAL_SCIENCE","UNDERGRAD",31
"Superman Earth One - 1","PSYCHOLOGY","GRAD",24
"Superman Earth One - 1","PSYCHOLOGY","UNDERGRAD",28
"Superman Earth One - 1","STATISTICS","GRAD",18
"Superman Earth One - 1","STATISTICS","UNDERGRAD",18
"Superman Earth One - 2","COMPUTER_SCIENCE","GRAD",24
"Superman Earth One - 2","COMPUTER_SCIENCE","UNDERGRAD",22
"Superman Earth One - 2","DANCE","GRAD",15
"Superman Earth One - 2","DANCE","UNDERGRAD",27
"Superman Earth One - 2","ECONOMICS","GRAD",17
"Superman Earth One - 2","ECONOMICS","UNDERGRAD",17
"Superman Earth One - 2","ENGLISH","GRAD",27
"Superman Earth One - 2","ENGLISH","UNDERGRAD",16
"Superman Earth One - 2","MATHEMATICS","GRAD",25
"Superman Earth One - 2","MATHEMATICS","UNDERGRAD",25
"Superman Earth One - 2","POLITICAL_SCIENCE","GRAD",23
"Superman Earth One - 2","POLITICAL_SCIENCE","UNDERGRAD",26
"Superman Earth One - 2","PSYCHOLOGY","GRAD",31
"Superman Earth One - 2","PSYCHOLOGY","UNDERGRAD",23
"Superman Earth One - 2","STATISTICS","GRAD",28
"Superman Earth One - 2","STATISTICS","UNDERGRAD",13
"Surely You're Joking Mr Feynman","COMPUTER_SCIENCE","GRAD",24
"Surely You're Joking Mr Feynman","COMPUTER_SCIENCE","UNDERGRAD",16
"Surely You're Joking Mr Feynman","DANCE","GRAD",11
"Surely You're Joking Mr Feynman","DANCE","UNDERGRAD",20
"Surely You're Joking Mr Feynman","ECONOMICS","GRAD",17
"Surely You're Joking Mr Feynman","ECONOMICS","UNDERGRAD",23
"Surely You're Joking Mr Feynman","ENGLISH","GRAD",26
"Surely You're Joking Mr Feynman","ENGLISH","UNDERGRAD",15
"Surely You're Joking Mr Feynman","MATHEMATICS","GRAD",16
"Surely You're Joking Mr Feynman","MATHEMATICS","UNDERGRAD",22
"Surely You're Joking Mr Feynman","POLITICAL_SCIENCE","GRAD",10
"Surely You're Joking Mr Feynman","POLITICAL_SCIENCE","UNDERGRAD",18
"Surely You're Joking Mr Feynman","PSYCHOLOGY","GRAD",29
"Surely You're Joking Mr Feynman","PSYCHOLOGY","UNDERGRAD",25
"Surely You're Joking Mr Feynman","STATISTICS","GRAD",20
"Surely You're Joking Mr Feynman","STATISTICS","UNDERGRAD",14
"Tales of Beedle the Bard","COMPUTER_SCIENCE","GRAD",24
"Tales of Beedle the Bard","COMPUTER_SCIENCE","UNDERGRAD",17
"Tales of Beedle the Bard","DANCE","GRAD",15
"Tales of Beedle the Bard","DANCE","UNDERGRAD",24
"Tales of Beedle the Bard","ECONOMICS","GRAD",21
"Tales of Beedle the Bard","ECONOMICS","UNDERGRAD",26
"Tales of Beedle the Bard","ENGLISH","GRAD",28
"Tales of Beedle the Bard","ENGLISH","UNDERGRAD",13
"Tales of Beedle the Bard","MATHEMATICS","GRAD",16
"Tales of Beedle the Bard","MATHEMATICS","UNDERGRAD",20
"Tales of Beedle the Bard","POLITICAL_SCIENCE","GRAD",20
"Tales of Beedle the Bard","POLITICAL_SCIENCE","UNDERGRAD",17
"Tales of Beedle the Bard","PSYCHOLOGY","GRAD",19
"Tales of Beedle the Bard","PSYCHOLOGY","UNDERGRAD",16
"Tales of Beedle the Bard","STATISTICS","GRAD",22
"Tales of Beedle the Bard","STATISTICS","UNDERGRAD",16
"Tales of Mystery and Imagination","COMPUTER_SCIENCE","GRAD",24
"Tales of Mystery and Imagination","COMPUTER_SCIENCE","UNDERGRAD",22
"Tales of Mystery and Imagination","DANCE","GRAD",12
"Tales of Mystery and Imagination","DANCE","UNDERGRAD",24
"Tales of Mystery and Imagination","ECONOMICS","GRAD",27
"Tales of Mystery and Imagination","ECONOMICS","UNDERGRAD",25
"Tales of Mystery and Imagination","ENGLISH","GRAD",20
"Tales of Mystery and Imagination","ENGLISH","UNDERGRAD",19
"Tales of Mystery and Imagination","MATHEMATICS","GRAD",24
"Tales of Mystery and Imagination","MATHEMATICS","UNDERGRAD",19
"Tales of Mystery and Imagination","POLITICAL_SCIENCE","GRAD",21
"Tales of Mystery and Imagination","POLITICAL_SCIENCE","UNDERGRAD",21
"Tales of Mystery and Imagination","PSYCHOLOGY","GRAD",23
"Tales of Mystery and Imagination","PSYCHOLOGY","UNDERGRAD",19
"Tales of Mystery and Imagination","STATISTICS","GRAD",18
"Tales of Mystery and Imagination","STATISTICS","UNDERGRAD",22
"Talking Straight","COMPUTER_SCIENCE","GRAD",21
"Talking Straight","COMPUTER_SCIENCE","UNDERGRAD",14
"Talking Straight","DANCE","GRAD",12
"Talking Straight","DANCE","UNDERGRAD",23
"Talking Straight","ECONOMICS","GRAD",20
"Talking Straight","ECONOMICS","UNDERGRAD",14
"Talking Straight","ENGLISH","GRAD",20
"Talking Straight","ENGLISH","UNDERGRAD",20
"Talking Straight","MATHEMATICS","GRAD",16
"Talking Straight","MATHEMATICS","UNDERGRAD",19
"Talking Straight","POLITICAL_SCIENCE","GRAD",16
"Talking Straight","POLITICAL_SCIENCE","UNDERGRAD",18
"Talking Straight","PSYCHOLOGY","GRAD",11
"Talking Straight","PSYCHOLOGY","UNDERGRAD",26
"Talking Straight","STATISTICS","GRAD",17
"Talking Straight","STATISTICS","UNDERGRAD",23
"Tao of Physics, The","COMPUTER_SCIENCE","GRAD",26
"Tao of Physics, The","COMPUTER_SCIENCE","UNDERGRAD",16
"Tao of Physics, The","DANCE","GRAD",21
"Tao of Physics, The","DANCE","UNDERGRAD",19
"Tao of Physics, The","ECONOMICS","GRAD",18
"Tao of Physics, The","ECONOMICS","UNDERGRAD",22
"Tao of Physics, The","ENGLISH","GRAD",23
"Tao of Physics, The","ENGLISH","UNDERGRAD",19
"Tao of Physics, The","MATHEMATICS","GRAD",17
"Tao of Physics, The","MATHEMATICS","UNDERGRAD",22
"Tao of Physics, The","POLITICAL_SCIENCE","GRAD",16
"Tao of Physics, The","POLITICAL_SCIENCE","UNDERGRAD",21
"Tao of Physics, The","PSYCHOLOGY","GRAD",19
"Tao of Physics, The","PSYCHOLOGY","UNDERGRAD",24
"Tao of Physics, The","STATISTICS","GRAD",32
"Tao of Physics, The","STATISTICS","UNDERGRAD",15
"Textbook of Economic Theory","COMPUTER_SCIENCE","GRAD",22
"Textbook of Economic Theory","COMPUTER_SCIENCE","UNDERGRAD",26
"Textbook of Economic Theory","DANCE","GRAD",18
"Textbook of Economic Theory","DANCE","UNDERGRAD",16
"Textbook of Economic Theory","ECONOMICS","GRAD",31
"Textbook of Economic Theory","ECONOMICS","UNDERGRAD",14
"Textbook of Economic Theory","ENGLISH","GRAD",26
"Textbook of Economic Theory","ENGLISH","UNDERGRAD",15
"Textbook of Economic Theory","MATHEMATICS","GRAD",20
"Textbook of Economic Theory","MATHEMATICS","UNDERGRAD",17
"Textbook of Economic Theory","POLITICAL_SCIENCE","GRAD",13
"Textbook of Economic Theory","POLITICAL_SCIENCE","UNDERGRAD",23
"Textbook of Economic Theory","PSYCHOLOGY","GRAD",17
"Textbook of Economic Theory","PSYCHOLOGY","UNDERGRAD",21
"Textbook of Economic Theory","STATISTICS","GRAD",21
"Textbook of Economic Theory","STATISTICS","UNDERGRAD",22
"Theory of Everything, The","COMPUTER_SCIENCE","GRAD",28
"Theory of Everything, The","COMPUTER_SCIENCE","UNDERGRAD",17
"Theory of Everything, The","DANCE","GRAD",14
"Theory of Everything, The","DANCE","UNDERGRAD",18
"Theory of Everything, The","ECONOMICS","GRAD",23
"Theory of Everything, The","ECONOMICS","UNDERGRAD",23
"Theory of Everything, The","ENGLISH","GRAD",15
"Theory of Everything, The","ENGLISH","UNDERGRAD",12
"Theory of Everything, The","MATHEMATICS","GRAD",20
"Theory of Everything, The","MATHEMATICS","UNDERGRAD",17
"Theory of Everything, The","POLITICAL_SCIENCE","GRAD",24
"Theory of Everything, The","POLITICAL_SCIENCE","UNDERGRAD",29
"Theory of Everything, The","PSYCHOLOGY","GRAD",23
"Theory of Everything, The","PSYCHOLOGY","UNDERGRAD",19
"Theory of Everything, The","STATISTICS","GRAD",25
"Theory of Everything, The","STATISTICS","UNDERGRAD",10
"Think Complexity","COMPUTER_SCIENCE","GRAD",22
"Think Complexity","COMPUTER_SCIENCE","UNDERGRAD",16
"Think Complexity","DANCE","GRAD",15
"Think Complexity","DANCE","UNDERGRAD",20
"Think Complexity","ECONOMICS","GRAD",19
"Think Complexity","ECONOMICS","UNDERGRAD",30
"Think Complexity","ENGLISH","GRAD",19
"Think Complexity","ENGLISH","UNDERGRAD",9
"Think Complexity","MATHEMATICS","GRAD",16
"Think Complexity","MATHEMATICS","UNDERGRAD",25
"Think Complexity","POLITICAL_SCIENCE","GRAD",17
"Think Complexity","POLITICAL_SCIENCE","UNDERGRAD",34
"Think Complexity","PSYCHOLOGY","GRAD",15
"Think Complexity","PSYCHOLOGY","UNDERGRAD",17
"Think Complexity","STATISTICS","GRAD",23
"Think Complexity","STATISTICS","UNDERGRAD",22
"To Sir With Love","COMPUTER_SCIENCE","GRAD",24
"To Sir With Love","COMPUTER_SCIENCE","UNDERGRAD",15
"To Sir With Love","DANCE","GRAD",16
"To Sir With Love","DANCE","UNDERGRAD",23
"To Sir With Love","ECONOMICS","GRAD",25
"To Sir With Love","ECONOMICS","UNDERGRAD",23
"To Sir With Love","ENGLISH","GRAD",15
"To Sir With Love","ENGLISH","UNDERGRAD",12
"To Sir With Love","MATHEMATICS","GRAD",15
"To Sir With Love","MATHEMATICS","UNDERGRAD",18
"To Sir With Love","POLITICAL_SCIENCE","GRAD",27
"To Sir With Love","POLITICAL_SCIENCE","UNDERGRAD",27
"To Sir With Love","PSYCHOLOGY","GRAD",21
"To Sir With Love","PSYCHOLOGY","UNDERGRAD",25
"To Sir With Love","STATISTICS","GRAD",24
"To Sir With Love","STATISTICS","UNDERGRAD",11
"Trembling of a Leaf, The","COMPUTER_SCIENCE","GRAD",32
"Trembling of a Leaf, The","COMPUTER_SCIENCE","UNDERGRAD",25
"Trembling of a Leaf, The","DANCE","GRAD",18
"Trembling of a Leaf, The","DANCE","UNDERGRAD",27
"Trembling of a Leaf, The","ECONOMICS","GRAD",14
"Trembling of a Leaf, The","ECONOMICS","UNDERGRAD",21
"Trembling of a Leaf, The","ENGLISH","GRAD",16
"Trembling of a Leaf, The","ENGLISH","UNDERGRAD",14
"Trembling of a Leaf, The","MATHEMATICS","GRAD",14
"Trembling of a Leaf, The","MATHEMATICS","UNDERGRAD",14
"Trembling of a Leaf, The","POLITICAL_SCIENCE","GRAD",18
"Trembling of a Leaf, The","POLITICAL_SCIENCE","UNDERGRAD",23
"Trembling of a Leaf, The","PSYCHOLOGY","GRAD",21
"Trembling of a Leaf, The","PSYCHOLOGY","UNDERGRAD",19
"Trembling of a Leaf, The","STATISTICS","GRAD",22
"Trembling of a Leaf, The","STATISTICS","UNDERGRAD",21
"Trial, The","COMPUTER_SCIENCE","GRAD",26
"Trial, The","COMPUTER_SCIENCE","UNDERGRAD",24
"Trial, The","DANCE","GRAD",16
"Trial, The","DANCE","UNDERGRAD",15
"Trial, The","ECONOMICS","GRAD",18
"Trial, The","ECONOMICS","UNDERGRAD",18
"Trial, The","ENGLISH","GRAD",14
"Trial, The","ENGLISH","UNDERGRAD",9
"Trial, The","MATHEMATICS","GRAD",19
"Trial, The","MATHEMATICS","UNDERGRAD",26
"Trial, The","POLITICAL_SCIENCE","GRAD",25
"Trial, The","POLITICAL_SCIENCE","UNDERGRAD",24
"Trial, The","PSYCHOLOGY","GRAD",20
"Trial, The","PSYCHOLOGY","UNDERGRAD",20
"Trial, The","STATISTICS","GRAD",33
"Trial, The","STATISTICS","UNDERGRAD",21
"Uncommon Wisdom","COMPUTER_SCIENCE","GRAD",21
"Uncommon Wisdom","COMPUTER_SCIENCE","UNDERGRAD",25
"Uncommon Wisdom","DANCE","GRAD",17
"Uncommon Wisdom","DANCE","UNDERGRAD",20
"Uncommon Wisdom","ECONOMICS","GRAD",31
"Uncommon Wisdom","ECONOMICS","UNDERGRAD",14
"Uncommon Wisdom","ENGLISH","GRAD",22
"Uncommon Wisdom","ENGLISH","UNDERGRAD",19
"Uncommon Wisdom","MATHEMATICS","GRAD",18
"Uncommon Wisdom","MATHEMATICS","UNDERGRAD",19
"Uncommon Wisdom","POLITICAL_SCIENCE","GRAD",23
"Uncommon Wisdom","POLITICAL_SCIENCE","UNDERGRAD",25
"Uncommon Wisdom","PSYCHOLOGY","GRAD",27
"Uncommon Wisdom","PSYCHOLOGY","UNDERGRAD",27
"Uncommon Wisdom","STATISTICS","GRAD",30
"Uncommon Wisdom","STATISTICS","UNDERGRAD",19
"Unpopular Essays","COMPUTER_SCIENCE","GRAD",33
"Unpopular Essays","COMPUTER_SCIENCE","UNDERGRAD",15
"Unpopular Essays","DANCE","GRAD",14
"Unpopular Essays","DANCE","UNDERGRAD",32
"Unpopular Essays","ECONOMICS","GRAD",25
"Unpopular Essays","ECONOMICS","UNDERGRAD",20
"Unpopular Essays","ENGLISH","GRAD",20
"Unpopular Essays","ENGLISH","UNDERGRAD",12
"Unpopular Essays","MATHEMATICS","GRAD",13
"Unpopular Essays","MATHEMATICS","UNDERGRAD",20
"Unpopular Essays","POLITICAL_SCIENCE","GRAD",22
"Unpopular Essays","POLITICAL_SCIENCE","UNDERGRAD",20
"Unpopular Essays","PSYCHOLOGY","GRAD",24
"Unpopular Essays","PSYCHOLOGY","UNDERGRAD",19
"Unpopular Essays","STATISTICS","GRAD",22
"Unpopular Essays","STATISTICS","UNDERGRAD",22
"Urlasurla","COMPUTER_SCIENCE","GRAD",27
"Urlasurla","COMPUTER_SCIENCE","UNDERGRAD",13
"Urlasurla","DANCE","GRAD",11
"Urlasurla","DANCE","UNDERGRAD",21
"Urlasurla","ECONOMICS","GRAD",15
"Urlasurla","ECONOMICS","UNDERGRAD",8
"Urlasurla","ENGLISH","GRAD",25
"Urlasurla","ENGLISH","UNDERGRAD",16
"Urlasurla","MATHEMATICS","GRAD",17
"Urlasurla","MATHEMATICS","UNDERGRAD",20
"Urlasurla","POLITICAL_SCIENCE","GRAD",23
"Urlasurla","POLITICAL_SCIENCE","UNDERGRAD",26
"Urlasurla","PSYCHOLOGY","GRAD",22
"Urlasurla","PSYCHOLOGY","UNDERGRAD",16
"Urlasurla","STATISTICS","GRAD",30
"Urlasurla","STATISTICS","UNDERGRAD",21
"Veil: Secret Wars of the CIA","COMPUTER_SCIENCE","GRAD",21
"Veil: Secret Wars of the CIA","COMPUTER_SCIENCE","UNDERGRAD",16
"Veil: Secret Wars of the CIA","DANCE","GRAD",17
"Veil: Secret Wars of the CIA","DANCE","UNDERGRAD",22
"Veil: Secret Wars of the CIA","ECONOMICS","GRAD",19
"Veil: Secret Wars of the CIA","ECONOMICS","UNDERGRAD",10
"Veil: Secret Wars of the CIA","ENGLISH","GRAD",20
"Veil: Secret Wars of the CIA","ENGLISH","UNDERGRAD",15
"Veil: Secret Wars of the CIA","MATHEMATICS","GRAD",14
"Veil: Secret Wars of the CIA","MATHEMATICS","UNDERGRAD",18
"Veil: Secret Wars of the CIA","POLITICAL_SCIENCE","GRAD",18
"Veil: Secret Wars of the CIA","POLITICAL_SCIENCE","UNDERGRAD",15
"Veil: Secret Wars of the CIA","PSYCHOLOGY","GRAD",20
"Veil: Secret Wars of the CIA","PSYCHOLOGY","UNDERGRAD",27
"Veil: Secret Wars of the CIA","STATISTICS","GRAD",32
"Veil: Secret Wars of the CIA","STATISTICS","UNDERGRAD",27
"Veteran, The","COMPUTER_SCIENCE","GRAD",36
"Veteran, The","COMPUTER_SCIENCE","UNDERGRAD",19
"Veteran, The","DANCE","GRAD",12
"Veteran, The","DANCE","UNDERGRAD",17
"Veteran, The","ECONOMICS","GRAD",26
"Veteran, The","ECONOMICS","UNDERGRAD",14
"Veteran, The","ENGLISH","GRAD",10
"Veteran, The","ENGLISH","UNDERGRAD",20
"Veteran, The","MATHEMATICS","GRAD",15
"Veteran, The","MATHEMATICS","UNDERGRAD",16
"Veteran, The","POLITICAL_SCIENCE","GRAD",23
"Veteran, The","POLITICAL_SCIENCE","UNDERGRAD",18
"Veteran, The","PSYCHOLOGY","GRAD",28
"Veteran, The","PSYCHOLOGY","UNDERGRAD",24
"Veteran, The","STATISTICS","GRAD",31
"Veteran, The","STATISTICS","UNDERGRAD",13
"Vyakti ani Valli","COMPUTER_SCIENCE","GRAD",24
"Vyakti ani Valli","COMPUTER_SCIENCE","UNDERGRAD",13
"Vyakti ani Valli","DANCE","GRAD",16
"Vyakti ani Valli","DANCE","UNDERGRAD",21
"Vyakti ani Valli","ECONOMICS","GRAD",31
"Vyakti ani Valli","ECONOMICS","UNDERGRAD",27
"Vyakti ani Valli","ENGLISH","GRAD",22
"Vyakti ani Valli","ENGLISH","UNDERGRAD",28
"Vyakti ani Valli","MATHEMATICS","GRAD",18
"Vyakti ani Valli","MATHEMATICS","UNDERGRAD",25
"Vyakti ani Valli","POLITICAL_SCIENCE","GRAD",32
"Vyakti ani Valli","POLITICAL_SCIENCE","UNDERGRAD",21
"Vyakti ani Valli","PSYCHOLOGY","GRAD",18
"Vyakti ani Valli","PSYCHOLOGY","UNDERGRAD",27
"Vyakti ani Valli","STATISTICS","GRAD",25
"Vyakti ani Valli","STATISTICS","UNDERGRAD",20
"Wealth of Nations, The","COMPUTER_SCIENCE","GRAD",26
"Wealth of Nations, The","COMPUTER_SCIENCE","UNDERGRAD",21
"Wealth of Nations, The","DANCE","GRAD",18
"Wealth of Nations, The","DANCE","UNDERGRAD",22
"Wealth of Nations, The","ECONOMICS","GRAD",21
"Wealth of Nations, The","ECONOMICS","UNDERGRAD",22
"Wealth of Nations, The","ENGLISH","GRAD",24
"Wealth of Nations, The","ENGLISH","UNDERGRAD",23
"Wealth of Nations, The","MATHEMATICS","GRAD",14
"Wealth of Nations, The","MATHEMATICS","UNDERGRAD",21
"Wealth of Nations, The","POLITICAL_SCIENCE","GRAD",26
"Wealth of Nations, The","POLITICAL_SCIENCE","UNDERGRAD",19
"Wealth of Nations, The","PSYCHOLOGY","GRAD",25
"Wealth of Nations, The","PSYCHOLOGY","UNDERGRAD",26
"Wealth of Nations, The","STATISTICS","GRAD",21
"Wealth of Nations, The","STATISTICS","UNDERGRAD",24
"We the Living","COMPUTER_SCIENCE","GRAD",34
"We the Living","COMPUTER_SCIENCE","UNDERGRAD",26
"We the Living","DANCE","GRAD",22
"We the Living","DANCE","UNDERGRAD",22
"We the Living","ECONOMICS","GRAD",18
"We the Living","ECONOMICS","UNDERGRAD",20
"We the Living","ENGLISH","GRAD",24
"We the Living","ENGLISH","UNDERGRAD",22
"We the Living","MATHEMATICS","GRAD",18
"We the Living","MATHEMATICS","UNDERGRAD",20
"We the Living","POLITICAL_SCIENCE","GRAD",25
"We the Living","POLITICAL_SCIENCE","UNDERGRAD",23
"We the Living","PSYCHOLOGY","GRAD",17
"We the Living","PSYCHOLOGY","UNDERGRAD",29
"We the Living","STATISTICS","GRAD",32
"We the Living","STATISTICS","UNDERGRAD",13
